0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.04208416833667335,0.014028056112224449,0.025050100200400802,0.04308617234468938,0.02404809619238477,0.01002004008016032,0.052104208416833664,0.06913827655310621,0.03206412825651302,0.013026052104208416,0.04308617234468938,0.05911823647294589,0.09418837675350701,0,0.06713426853707415,0.04408817635270541,0.10220440881763528,0,0.10420841683366733,0.04208416833667335,0.026052104208416832,0.03206412825651302,0.03206412825651302,0.008016032064128256,0.021042084168336674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.041947565543071164,0.04119850187265917,0.041947565543071164,0.03220973782771536,0.03520599250936329,0.012734082397003745,0.056179775280898875,0.056179775280898875,0.045692883895131084,0.02247191011235955,0.04044943820224719,0.0299625468164794,0.02696629213483146,0,0.045692883895131084,0.045692883895131084,0,0,0.14756554307116104,0.04794007490636704,0.09363295880149813,0.03295880149812734,0.04269662921348315,0.03670411985018727,0.02397003745318352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.010148849797023005,0.005412719891745603,0.03721244925575101,0.046008119079837616,0.11840324763193505,0.011502029769959404,0.02774018944519621,0.02706359945872801,0.2083897158322057,0.09133964817320704,0.03585926928281461,0.031799729364005415,0.02029769959404601,0,0.023004059539918808,0.02638700947225981,0,0,0,0.029093369418132613,0.06630581867388363,0.03585926928281461,0.08186738836265223,0.030446549391069014,0.03585926928281461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03163538873994638,0.021447721179624665,0.03967828418230563,0.022520107238605896,0.11796246648793565,0.02520107238605898,0.04664879356568365,0.06595174262734585,0,0.10134048257372655,0.05630026809651475,0.026273458445040216,0.12922252010723861,0,0.04289544235924933,0.05254691689008043,0,0,0,0.03324396782841823,0.04664879356568365,0.02359249329758713,0.05308310991957105,0.04450402144772118,0.0193029490616622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.024714828897338403,0.01188212927756654,0.028041825095057035,0.06606463878326996,0.054657794676806086,0.02138783269961977,0.07842205323193917,0.2509505703422053,0,0.029467680608365018,0.021863117870722433,0.11074144486692016,0,0,0.019961977186311788,0.03326996197718631,0,0,0,0.040399239543726234,0.01568441064638783,0.013307984790874524,0.09315589353612168,0.05370722433460076,0.03231939163498099
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03231663035584604,0.030137981118373274,0.0374001452432825,0.03231663035584604,0.13435003631082063,0.03413217138707335,0.05410312273057371,0,0,0.19462599854756718,0.0504720406681191,0.15976761074800291,0,0,0.0196078431372549,0.03122730573710966,0,0,0,0.027596223674655047,0.04611474219317357,0.026870007262164125,0.04647785039941903,0.0196078431372549,0.02287581699346405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.012097812097812098,0.004375804375804376,0.008494208494208495,0.006435006435006435,0.8532818532818532,0.009266409266409266,0.009266409266409266,0,0,0,0.007464607464607464,0.027799227799227798,0,0,0.0033462033462033462,0.007207207207207207,0,0,0,0.009523809523809525,0.002059202059202059,0.010553410553410553,0.005148005148005148,0.015701415701415703,0.00797940797940798
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03796317344851102,0.040691066151398045,0.047738122300522844,0.03023414412366447,0,0.04569220277335758,0.16435553534894295,0,0,0,0.0413730393271198,0.3259831779949989,0,0,0.02636962946124119,0.03796317344851102,0,0,0,0.0277335758126847,0.04614685155717208,0.022505114798817914,0.03909979540804728,0.03909979540804728,0.027051602636962945
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.029012810851544838,0.022984174830444612,0.007724189902034665,0.006970610399397136,0,0.04559155990957046,0.7792012057272042,0,0,0,0.026752072343632253,0,0,0,0.005840241145440844,0.018839487565938208,0,0,0,0.01186887716654107,0.008100979653353428,0.006028636021100226,0.020723436322532027,0.006028636021100226,0.004333082140165787
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.06225611919120255,0.05427456544874069,0.01862362539907769,0.02554097197587797,0,0.25399077687123095,0,0,0,0,0.37105356509400494,0,0,0,0.024122029088329194,0.021816246896062434,0,0,0,0.028378857750975522,0.03636041149343739,0.024122029088329194,0.026959914863426748,0.027669386307201137,0.024831500532103583
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.01882958547819019,0.017339474397182336,0.005554050392847467,0.012733676510430777,0,0.8733405581143322,0,0,0,0,0,0,0,0,0.009347060417231103,0.009617989704687076,0,0,0,0.007721484692495259,0.010566242210782985,0.003928474668111623,0.01395285830398266,0.009753454348415064,0.007315090761311298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.025984409354387367,0.032380571657005794,0.030981411153308016,0.029582250649610235,0.06656006396162302,0.02438536877873276,0.03218069158504897,0.04017589446332201,0.08195082950229862,0.029182490505696584,0.04737157705376774,0.05756546072356586,0.05716570057965221,0.02398560863481911,0.04657205676594044,0.027783330001998802,0.05056965820507695,0.08035178892664402,0.027783330001998802,0.024185488706775934,0.05416749950029982,0.022186687987207677,0.02838297021786928,0.034979012592444535,0.023585848490905458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.02416918429003021,0.03625377643504532,0.04078549848942598,0.03625377643504532,0.04984894259818731,0.021148036253776436,0.054380664652567974,0.03625377643504532,0,0.04833836858006042,0.04984894259818731,0.04380664652567976,0.05740181268882175,0.054380664652567974,0.0256797583081571,0.0256797583081571,0.03625377643504532,0.0513595166163142,0.04078549848942598,0.04682779456193353,0.04833836858006042,0.030211480362537766,0.04682779456193353,0.054380664652567974,0.04078549848942598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.029239766081871343,0.03313840155945419,0.04873294346978557,0.023391812865497075,0.024366471734892786,0.05263157894736842,0.030214424951267055,0.21052631578947367,0,0.06140350877192982,0.029239766081871343,0.04093567251461988,0,0.050682261208576995,0.0341130604288499,0.038011695906432746,0.057504873294346975,0.05847953216374269,0.02046783625730994,0.03313840155945419,0.05360623781676413,0.023391812865497075,0.018518518518518517,0.00682261208576998,0.021442495126705652
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03296019900497513,0.03669154228855721,0.03109452736318408,0.04042288557213931,0.04539800995024876,0.03233830845771144,0.10883084577114428,0,0,0.05099502487562189,0.06343283582089553,0.06778606965174129,0,0.04975124378109453,0.046019900497512436,0.03109452736318408,0.029228855721393034,0.04975124378109453,0.053482587064676616,0.0472636815920398,0.04042288557213931,0.04228855721393035,0.04228855721393035,0.03233830845771144,0.026119402985074626
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.0198226395409494,0.04277516953573292,0.046948356807511735,0.030777256129368807,0.06207616066770996,0.018779342723004695,0,0,0,0.03025560772039645,0.0099113197704747,0.18466353677621283,0,0.07355242566510173,0.020865936358894107,0.08607198748043818,0.054773082942097026,0.05425143453312467,0.03182055294731351,0.04434011476264997,0.036515388628064686,0.0505998956703182,0.026604068857589983,0.03808033385498174,0.036515388628064686
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.029313543599257884,0.029313543599257884,0.056771799628942486,0.03636363636363636,0.08237476808905381,0.044897959183673466,0,0,0,0.07569573283858998,0.0901669758812616,0,0,0.033766233766233764,0.04564007421150278,0.09907235621521336,0.05825602968460111,0.04786641929499073,0.044897959183673466,0.03191094619666048,0.05974025974025974,0.03191094619666048,0.025602968460111317,0.041187384044526903,0.03525046382189239
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.021043000914913082,0.01799329063738945,0.02531259530344617,0.017078377554132357,0.0585544373284538,0.023787740164684355,0,0,0,0.01555352241537054,0.43671851174138454,0,0,0.03446172613601708,0.02409271119243672,0,0.0326318999695029,0.022262885025922538,0.0384263494967978,0.006404391582799634,0.11558401951814577,0.0359865812747789,0.034156755108264714,0.028972247636474536,0.010978956999085087
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03306588864575735,0.04570872842207634,0.03525407245319718,0.031850230974957455,0.09555069292487235,0.040602966204716755,0,0,0,0.16678823243374666,0,0,0,0.08558230002431315,0.0525164113785558,0,0.05981035740335521,0.037442256260637005,0.0712375395088743,0.04570872842207634,0.0437636761487965,0.05713591052759543,0.03525407245319718,0.028446389496717725,0.034281546316557256
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.017875487980275325,0.018491884117526197,0.02979247996712554,0.01869734949660982,0.6404355866036573,0.017464557222108074,0,0,0,0,0,0,0,0.053420998561742344,0.02794329155537292,0,0.022601191699198685,0.01910828025477707,0.026299568522703924,0.013355249640435586,0.021162934045613313,0.014382576535853708,0.023833983973700432,0.015820834189439078,0.019313745633860693
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.025810097965335344,0.030519969856819894,0.02920120572720422,0.028447626224566692,0.06989449886963074,0.022984174830444612,0.030331574981160514,0.039939713639788994,0.08647324792765637,0.028636021100226075,0.04464958553127355,0.058214016578749056,0.07102486812358703,0.02260738507912585,0.04540316503391108,0.02825923134890731,0.05011303692539563,0.07931424265259986,0.026186887716654107,0.023172569706103995,0.053692539562923886,0.022230595327807082,0.027505651846269782,0.03296910324039186,0.022418990203466466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03363914373088685,0.047400611620795105,0.039755351681957186,0.047400611620795105,0.039755351681957186,0.045871559633027525,0.035168195718654434,0.05657492354740061,0,0.04434250764525994,0.02599388379204893,0.03363914373088685,0.0672782874617737,0.039755351681957186,0.0290519877675841,0.047400611620795105,0.035168195718654434,0.035168195718654434,0.045871559633027525,0.0290519877675841,0.05198776758409786,0.04892966360856269,0.05504587155963303,0.03058103975535168,0.035168195718654434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.03925417075564279,0.03434739941118744,0.05593719332679097,0.02747791952894995,0.09224730127576054,0.02747791952894995,0.040235525024533855,0.14425907752698724,0,0.05103042198233562,0.03532875368007851,0.02845927379784102,0,0.02747791952894995,0.02845927379784102,0.033366045142296366,0.019627085377821395,0.09421000981354269,0.045142296368989206,0.022571148184494603,0.022571148184494603,0.03925417075564279,0.04317958783120707,0.02453385672227674,0.023552502453385672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03710691823899371,0.04339622641509434,0.042767295597484274,0.04025157232704402,0.045283018867924525,0.03522012578616352,0.08238993710691823,0,0,0.07358490566037736,0.04905660377358491,0.08930817610062892,0,0.03962264150943396,0.03522012578616352,0.04591194968553459,0.03333333333333333,0.03333333333333333,0.03962264150943396,0.04465408805031446,0.04339622641509434,0.050314465408805034,0.02389937106918239,0.042767295597484274,0.029559748427672956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.04430379746835443,0.020042194092827006,0.05327004219409283,0.024789029535864978,0.03059071729957806,0.0680379746835443,0.3080168776371308,0,0,0.02689873417721519,0.015822784810126583,0,0,0.013185654008438819,0.03270042194092827,0.0290084388185654,0.03481012658227848,0.055379746835443035,0.04219409282700422,0.014767932489451477,0.043248945147679324,0.05221518987341772,0.034282700421940926,0.029535864978902954,0.02689873417721519
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.05304740406320542,0.03686982693754703,0.024078254326561323,0.033860045146726865,0.09969902182091799,0.08276899924755456,0,0,0,0.08954100827689992,0.11888638073739653,0,0,0.035364936042136946,0.028592927012791574,0.03875094055680963,0.031226486079759218,0.04477050413844996,0.039503386004514675,0.047780285929270125,0.033860045146726865,0.04401805869074492,0.03724604966139955,0.04477050413844996,0.035364936042136946
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.045666356011183594,0.04349176762969866,0.01615408511960236,0.018018018018018018,0.02764833799316558,0.4914569742155949,0,0,0,0.05684995340167754,0,0,0,0.02858030444237341,0.017707362534948742,0.01460080770425598,0.014911463187325256,0.02112457284871078,0.049083566324945635,0.0130475302889096,0.05747126436781609,0.018949984467225848,0.019881950916433674,0.013668841255048152,0.03168685927306617
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.0343811394891945,0.0275049115913556,0.0343811394891945,0.028732809430255402,0.17264243614931238,0,0,0,0,0.15152259332023577,0,0,0,0.07809430255402751,0.04469548133595285,0.03659135559921414,0.032170923379174855,0.051326129666011786,0.054764243614931235,0.04273084479371316,0.03339882121807466,0.035609037328094305,0.04567779960707269,0.054027504911591355,0.04174852652259332
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.011258955987717503,0.010849539406345957,0.012896622313203685,0.01699078812691914,0,0,0,0,0,0.6683725690890481,0,0,0,0.06612077789150461,0.03254861821903787,0.006960081883316274,0.01699078812691914,0.012896622313203685,0.029068577277379735,0.015967246673490275,0.01699078812691914,0.021084953940634595,0.01862845445240532,0.028659160696008188,0.013715455475946776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.02704626334519573,0.02882562277580071,0.027580071174377226,0.02704626334519573,0.06725978647686832,0.021708185053380784,0.028647686832740212,0.046441281138790036,0.08274021352313167,0.02704626334519573,0.042170818505338076,0.056227758007117434,0.0711743772241993,0.03345195729537367,0.04306049822064057,0.030427046263345196,0.05658362989323843,0.07580071174377224,0.024733096085409252,0.021886120996441282,0.056227758007117434,0.025622775800711744,0.02597864768683274,0.03113879003558719,0.02117437722419929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.04833836858006042,0.055891238670694864,0.03474320241691843,0.054380664652567974,0.03172205438066465,0.0377643504531722,0.03323262839879154,0.09969788519637462,0,0.03927492447129909,0.04229607250755287,0.03474320241691843,0.030211480362537766,0.04229607250755287,0.04984894259818731,0.03323262839879154,0.03927492447129909,0.0513595166163142,0.03474320241691843,0.030211480362537766,0.027190332326283987,0.04078549848942598,0.045317220543806644,0.03172205438066465,0.03172205438066465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.021141649048625793,0.056025369978858354,0.06342494714587738,0.015856236786469344,0.03805496828752643,0.012684989429175475,0.02536997885835095,0,0,0.03805496828752643,0.026427061310782242,0.014799154334038054,0.12684989429175475,0.06025369978858351,0.011627906976744186,0.04334038054968287,0.07822410147991543,0.06025369978858351,0.05179704016913319,0.0412262156448203,0.08668076109936575,0.06025369978858351,0.024312896405919663,0.0412262156448203,0.0021141649048625794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03015764222069911,0.04934886908841672,0.04043865661411926,0.02810143934201508,0.03289924605894448,0.031528444139821796,0.023303632625085675,0,0,0.050034270047978065,0.03427004797806717,0.18094585332419466,0,0.04934886908841672,0.03427004797806717,0.06100068540095956,0.09869773817683344,0.023303632625085675,0.023303632625085675,0.037011651816312545,0.04043865661411926,0.047978067169294036,0.030843043180260453,0.029472241261137764,0.023303632625085675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.015457788347205707,0.011296076099881093,0.05172413793103448,0.054102259215219974,0.052318668252080855,0.025564803804994055,0.03804994054696789,0,0,0.036860879904875146,0.032699167657550536,0,0,0.03507728894173603,0.03032104637336504,0.03210463733650416,0.33115338882282996,0.014863258026159334,0.025564803804994055,0.022592152199762187,0.07669441141498216,0.0267538644470868,0.016646848989298454,0.039239001189060645,0.030915576694411414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.029876977152899824,0.032952548330404216,0.03998242530755712,0.025483304042179262,0.06942003514938488,0.02240773286467487,0.02899824253075571,0,0,0.04964850615114236,0.03163444639718805,0,0,0.03866432337434095,0.02680140597539543,0.22275922671353252,0,0.031195079086115993,0.02240773286467487,0.027680140597539545,0.18189806678383127,0.013620386643233744,0.03383128295254833,0.04173989455184534,0.02899824253075571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.003185635679119606,0.00666087460179554,0.005212858384013901,0.008977700550246163,0.017955401100492326,0.0011584129742253113,0.0005792064871126556,0,0,0.00810889081957718,0.006081668114682885,0,0,0.009846510280915146,0.0069504778453518675,0,0,0.007529684332464524,0.013900955690703735,0.006371271358239212,0.8659136982334202,0.0028960324355632784,0.01071532001158413,0.008398494063133507,0.009556907037358819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1;0.046289668336912435,0.031257456454306845,0.03245048914340253,0.03483655452159389,0.12980195657361013,0.03960868527797662,0.03865425912670007,0,0,0.16702457647339536,0.03746122643760439,0,0,0.05273204485802911,0.07325220711047482,0,0,0.03746122643760439,0.05583392984967788,0.04199475065616798,0,0.03960868527797662,0.03483655452159389,0.06370794559770938,0.04318778334526366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0;0.03546391752577319,0.01670103092783505,0.021649484536082474,0.023505154639175258,0.49422680412371134,0.021030927835051547,0.025360824742268043,0,0,0,0.027216494845360824,0,0,0.05175257731958763,0.07257731958762886,0,0,0.0288659793814433,0.06865979381443299,0.022061855670103093,0,0.023917525773195877,0.024123711340206185,0.030515463917525774,0.012371134020618556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.025919024224970354,0.02744367270879214,0.026257834999152973,0.025919024224970354,0.07267491106217178,0.022361511096052854,0.02727426732170083,0.045400643740470946,0.08283923428765035,0.028629510418431307,0.04116550906318821,0.0552261561917669,0.06843977638488905,0.036422158224631546,0.043028968321192615,0.028968321192613927,0.055564966965949515,0.07250550567508046,0.023547348805692023,0.021006267999322377,0.06437404709469761,0.02710486193460952,0.02795188887006607,0.02964594274097916,0.020328646450957142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.03417533432392273,0.04011887072808321,0.02823179791976226,0.02823179791976226,0.06092124814264487,0.041604754829123326,0.06835066864784546,0.05794947994056464,0,0.04011887072808321,0.05349182763744428,0.029717682020802376,0.02823179791976226,0.0549777117384844,0.03863298662704309,0.03566121842496285,0.04903417533432392,0.05200594353640416,0.03566121842496285,0.03566121842496285,0.03863298662704309,0.03417533432392273,0.04309063893016345,0.04309063893016345,0.02823179791976226
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0.025440313111545987,0.08708414872798434,0.025440313111545987,0.016634050880626222,0.030332681017612523,0.04794520547945205,0,0.07240704500978473,0,0.046966731898238745,0.04207436399217221,0.10371819960861056,0.07827788649706457,0.049902152641878667,0.08512720156555773,0.023483365949119372,0.02054794520547945,0.033268101761252444,0.025440313111545987,0.0,0.08317025440313111,0.016634050880626222,0.014677103718199608,0.03816046966731898,0.033268101761252444
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0.024072869225764477,0.06961613532856213,0.03513337670787248,0.048145738451528954,0.04163955757970072,0.03253090435914118,0,0.06571242680546518,0,0.05595315549772284,0.05009759271307743,0,0.05530253741054001,0.05920624593363696,0.05009759271307743,0.05985686402081978,0.02992843201040989,0.054001301236174366,0.03708523096942095,0.07221860767729343,0.03253090435914118,0.03057905009759271,0.038386467143786594,0.03383214053350683,0.024072869225764477
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0;0.043668122270742356,0.019893255701115962,0.024260067928190198,0.03202328966521106,0.09606986899563319,0.017952450266860747,0,0.11402231926249394,0,0.061620572537603106,0.060164968461911696,0,0.0984958757884522,0.012615235322658904,0.054342552159146046,0.041727316836487144,0.026686074721009218,0.039301310043668124,0.05579815623483746,0,0.06550218340611354,0.019893255701115962,0.05725376031052887,0.039786511402231925,0.018922852983988356
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1;0.031334622823984526,0.03056092843326886,0.03056092843326886,0.02630560928433269,0.15551257253384912,0.027852998065764023,0,0,0,0.08549323017408124,0.0827852998065764,0,0.03210831721470019,0.07388781431334623,0.05531914893617021,0.10560928433268858,0.03056092843326886,0.02243713733075435,0.039458413926499035,0,0.05918762088974855,0.02630560928433269,0.027079303675048357,0.02630560928433269,0.031334622823984526
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0;0.0018404907975460123,0.03067484662576687,0.01687116564417178,0.012269938650306749,0,0.01441717791411043,0,0,0,0.6184049079754601,0.026993865030674847,0,0.020552147239263803,0.03987730061349693,0.03374233128834356,0.012883435582822086,0.03282208588957055,0.010122699386503068,0.01932515337423313,0,0.01717791411042945,0.01901840490797546,0.015030674846625767,0.04079754601226994,0.01717791411042945
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1;0.03633217993079585,0.03633217993079585,0.0657439446366782,0.03732081067721206,0,0.030894710825506672,0,0,0,0,0.1670785961443401,0,0.03509639149777558,0.04127533366287692,0.0402867029164607,0.1883341571922887,0.029658922392486405,0.03830944142362828,0.034107760751359364,0,0.08971824023727137,0.030894710825506672,0.028423133959466138,0.030894710825506672,0.03929807217004449
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0;0.021132540008206812,0.020311858842839557,0.042880590890439066,0.02215839146491588,0,0.028518670496512105,0,0,0,0,0.6282314320886335,0,0.014567090685268774,0.02564628641772671,0.019080837094788673,0,0.024825605252359457,0.012515387771850637,0.014567090685268774,0,0.07509232663110382,0.009027492819039803,0.020927369716865,0.011694706606483382,0.00882232252769799
